sig_id,drug_id
id_bb83e99fa,89dea2045
id_bb842b1c6,8791ef2ae
id_bb8648b6a,42446ee76
id_bb8685ddb,3226ca64a
id_bb86af0a9,f9403130d
id_bb8740d52,8e8dba60d
id_bb9648f09,b482d5c23
id_bb984aa6f,b2e18c9b7
id_bb9abf3e8,87d714366
id_bb9e46bea,df29b7f17
id_bba07cbf0,afa502729
id_bba5dca43,6adcb05b2
id_bba7723fd,6ef24fb20
id_bbaa79f36,4b798dda1
id_bbb824888,ed056dede
id_bbbcb2606,fbcfd25a7
id_bbbd55c88,b70b5a087
id_bbc1ddd82,c54fe3e44
id_bbcb2a8fe,a14e0fa86
id_bbcbc5083,cacb2b860
id_bbcd44f6a,640db04b0
id_bbcfab957,7c7d76192
id_bbd01f511,52d1e6f43
id_bbd11a07d,fd4387eac
id_bbd238782,2d3cb8f30
id_bbd3a6cae,0d4080d56
id_bbd77d8c1,226348f20
id_bbd85dfe3,fb0762638
id_bbd95c82b,146ba19d5
id_bbd9bf200,182c3b858
id_bbdd0c10f,fc9706723
id_bbde164e4,b4fdfa0ec
id_bbe8b1715,18c66651f
id_bbf230912,7bd284b37
id_bbf4ab8d9,346c01544
id_bbf993dd4,cbea1c11f
id_bbfa512f3,d1b47f29d
id_bbfd02ca1,ad2da4efe
id_bbffd2940,a21ccc603
id_bc02f0494,2701543aa
id_bc05a5403,0bfdf50db
id_bc08625bb,1371ab7d1
id_bc0dc4b9a,729d0a916
id_bc0e4e344,cad539762
id_bc100c9d4,ab50adc64
id_bc13b3196,cacb2b860
id_bc1859173,d49f848d5
id_bc1910375,cacb2b860
id_bc1e7909b,3ed7ea58f
id_bc206b946,535f7a0e6
id_bc21294d1,9f80f3f77
id_bc234a807,2fcb45e51
id_bc2517981,04fdc0c19
id_bc29b0c30,5a3c49d79
id_bc2c184d1,98c09cca0
id_bc2efbaf7,053bd4f4a
id_bc308a5da,cacb2b860
id_bc3192780,28dd9636a
id_bc35328e1,cacb2b860
id_bc3560fad,ce48189e0
id_bc372dd8b,ca8282d6b
id_bc3d07a16,d9775e237
id_bc3d869cd,106043d62
id_bc3e0a4be,8aecdb206
id_bc3f20708,15cca0884
id_bc4040b4e,fee67ac63
id_bc41504c6,741b796dd
id_bc442202b,cc702cc19
id_bc482421f,21625d864
id_bc4b596ce,29b48a8b7
id_bc57a6c38,0a303746d
id_bc595f957,b671e5063
id_bc5f97847,106043d62
id_bc66e1d2a,5ec98e006
id_bc67018f4,48f7eba68
id_bc6b603ae,1bbc9c827
id_bc6f39c10,cbe28733a
id_bc6f4cd80,d2991f386
id_bc73039eb,d08af5d4b
id_bc736af23,f8d24e330
id_bc73d848f,8768e675d
id_bc7416c36,df5a52005
id_bc7419cc8,cacb2b860
id_bc7c04646,c07e23058
id_bc7c93048,cacb2b860
id_bc7df56d2,818fb35d2
id_bc7df7ee3,93303298e
id_bc824bf82,75a377dac
id_bc8e1632b,b207618e4
id_bc9af6885,82e9d6227
id_bc9b19394,3b1b7319a
id_bc9f5490f,5628cb3ee
id_bca007a8f,63ffa9918
id_bca377a6d,cacb2b860
id_bca635953,6b06d32ba
id_bca658cd8,abec24ea6
id_bca7e8ab2,55042c369
id_bca8ab34d,5519606ab
id_bca955ed8,edfc36f0e
id_bcac02fc1,87d714366
id_bcaee24e9,6a7e3f282
id_bcb0ed02d,d82e75aa7
id_bcb7fbd6b,14fd3a8f6
id_bcb86618f,d52e70ed4
id_bcba47da5,87d714366
id_bcbd9516e,f7fe1c12f
id_bcbda4c57,9158344c4
id_bcc1bf3f8,cacb2b860
id_bcc275d36,cacb2b860
id_bcc627ec4,1a5b7202f
id_bccb0896a,87d714366
id_bcd1cec5c,ea8ed8051
id_bcd364be6,87d714366
id_bcd3772a8,a0e043edf
id_bcdb25b2a,d93d6ccc2
id_bcdb35aa3,cacb2b860
id_bce9f40eb,f5f05bec7
id_bcea92627,032128cc7
id_bcee886f3,f10de4b89
id_bcf51522e,97b1b62ef
id_bcfa0f963,87d714366
id_bcfc8a632,98075a197
id_bcff616dc,5628cb3ee
id_bd04618e0,cacb2b860
id_bd06ccfae,08b785d36
id_bd103a2a2,fe213e3a3
id_bd1694a12,f75db62d4
id_bd169cf65,be21df6a7
id_bd16e9a2c,ca8854531
id_bd1928ec0,658cf6c71
id_bd1b4ed14,d632db159
id_bd1e38bc5,746ca1f5a
id_bd20af25a,2f0baab62
id_bd21d93b6,e53bd9396
id_bd22539f5,0a5a4f458
id_bd25923cb,2aeb62161
id_bd2be20f7,1d61208e9
id_bd31715e2,24c787f29
id_bd3948ae5,63ad36fb6
id_bd41770c5,d08af5d4b
id_bd41891ac,56d71e6c1
id_bd4359a04,82b22fb97
id_bd437a1c4,5628cb3ee
id_bd44b33fd,b9c830e75
id_bd45dce84,87d714366
id_bd4689142,b5eedf105
id_bd4712f75,ea688452f
id_bd47212e5,b97d80842
id_bd54ae7ab,87d714366
id_bd5a7163a,701fd55ef
id_bd5b99687,45028a46a
id_bd5ca48e4,1ea8cd37d
id_bd5e9492b,9ddeb8b52
id_bd5ec25c2,f96caffcb
id_bd5fc49bc,ee24bf4a9
id_bd6aeb346,b4a1f6f7f
id_bd6dc2cf9,2688e0167
id_bd6ed231f,9f80f3f77
id_bd714f274,a5e36fe89
id_bd729be67,74cb9b3b4
id_bd72f4086,6b2d73b7d
id_bd7357e57,f5f05bec7
id_bd738d271,87d714366
id_bd7649b1b,3859c44f3
id_bd76afe50,e4dd7268c
id_bd7987552,b9563568f
id_bd809da49,cacb2b860
id_bd81e3b4e,b556d4383
id_bd81f2a34,367b43280
id_bd827de22,685a2dbd1
id_bd83f40db,3228230d1
id_bd86bf97c,eaf8f4051
id_bd8a226e4,226348f20
id_bd90b813a,3c0fc3e91
id_bd912f4b8,bf37d50f1
id_bd93fa5ba,cad539762
id_bd978e25d,91dc8bab8
id_bd9a0559e,5628cb3ee
id_bd9a9a8c2,70a8cfb4f
id_bd9abb608,f0c8c7276
id_bda3a9208,d2e554fc3
id_bda3f0b32,8f128b570
id_bda7b430d,de8fa84b4
id_bdaec6d13,f228f319c
id_bdb13b586,5a3c49d79
id_bdb2b60a0,3e677daea
id_bdb8bbb45,4469358b7
id_bdc1c4861,c8ce35de9
id_bdc8902d6,a0e292dfb
id_bdcb59e5b,d488d031d
id_bdcbd5d22,5aa46f542
id_bdd43823d,d08af5d4b
id_bdd47b00f,9aff06a16
id_bdd8f40d7,f622c0642
id_bdd913f93,581946f04
id_bddbd9866,8b87a7a83
id_bddef9313,efb055112
id_bddf0d6e0,2e72e42ba
id_bddfcf684,6448c1934
id_bde2b9797,1a5b7202f
id_bde87824f,170500372
id_bde936241,be5978484
id_bded00f52,5628cb3ee
id_bdee99d5d,7f9529b0b
id_bdf09b39a,af12e2904
id_bdf312d02,c2cc33301
id_bdf4ec500,3c4369618
id_bdf668022,6499d33fd
id_bdf6709c6,9ef936a40
id_bdfa21c23,52bb1fe11
id_bdfcf7fcd,42591280c
id_bdfcfffed,46d0c83d4
id_be02d8764,143d04077
id_be02f6fe4,cacb2b860
id_be033fe59,2bfc1246c
id_be034a761,87d714366
id_be035ef3f,3cf403f44
id_be07b9921,0691eefdd
id_be08b4d21,09fd73482
id_be0ab2b27,6a73f4bc7
id_be0bb2e7f,295cdb2c7
id_be0f20252,fe2ced8f1
id_be10a5587,d8af76b75
id_be1127b17,87d714366
id_be12e267d,147a62ce9
id_be1614b0f,2352c6333
id_be17ee150,fb85944a6
id_be1976aea,c98950cfd
id_be1c60ff8,50e38451f
id_be1f3958c,bce9dc5c8
id_be20dee50,d2c1d1a42
id_be20e5c58,f413396f5
id_be228348b,e24aea9c1
id_be2a3eeac,bc45ee7ed
id_be2e96173,870cf5377
id_be31f7ca1,292ab2c28
id_be34006bb,d65a23889
id_be372876d,b951836ee
id_be383fbdd,cacb2b860
id_be390bcaf,81bf9fb8c
id_be3975e33,d08af5d4b
id_be3afeda0,4ddf83a79
id_be3b27fae,5ce665b1c
id_be3b8800b,157d90b1f
id_be3b9f358,d30fd5273
id_be4083543,e60c7b841
id_be43a1bd9,87d714366
id_be4814858,728eb0f63
id_be4b11884,6b8b675cc
id_be4bd4944,58c0f7a88
id_be519b9a4,63fa34e99
id_be53ce149,87d714366
id_be55f545f,1f6f32360
id_be56f2044,52d1e6f43
id_be5bf442f,d08af5d4b
id_be6241e16,3575db700
id_be6aedae3,2f0baab62
id_be6c60b1c,3b2bdd584
id_be707922c,7ab43c75d
id_be713f3ba,625ee9176
id_be72ac1c5,6c1147903
id_be75add42,cacb2b860
id_be75c7376,ad0701753
id_be7702662,9cce94064
id_be79f978d,f82305521
id_be7ceaedf,994e6101b
id_be7e4f734,75ad700d0
id_be8723671,cacb2b860
id_be891dd0e,2a4c67eba
id_be8957f48,b671e5063
id_be8beda51,9f80f3f77
id_be911ba20,e20a1c258
id_be9aac9c4,28fff865d
id_be9b6efbb,6523ad4c8
id_be9e1e777,cacb2b860
id_be9ff6f82,f59d0edb4
id_bea4bd515,50cd26ac2
id_bea9e7f6b,ee8ba3370
id_beaaa00d4,b6d81559d
id_beab672c7,cacb2b860
id_beab9b071,4ebd8580b
id_beac3c045,29ea347ea
id_beae948ee,487085904
id_beafdfd91,701fd55ef
id_beb13d21a,2f9b22ec4
id_beb291d51,6c1147903
id_beb3bef8e,cacb2b860
id_beb9bbb4a,cacb2b860
id_bebaa1fac,44fa43b03
id_bebc00144,d219a0018
id_bebc44924,f622c0642
id_bebc57764,74b133579
id_bebe9d048,c59c6dc1a
id_bec50f6ac,d08af5d4b
id_bec8a2463,f9b0d313e
id_becb2e261,ac7586e48
id_becbb35e3,278700b4e
id_becbe326d,d50f18348
id_becc4f820,6fe04582f
id_becd8a6bb,0233971e0
id_bece0c734,dc90108c3
id_bed0acbf3,cacb2b860
id_bed49fef2,d08af5d4b
id_bed6e3f4d,f2e39846a
id_bed79e474,8f928e97e
id_bedbddd79,83a9ea167
id_bedc2cd4e,292ab2c28
id_bee180c0a,87d714366
id_bee225c12,281332709
id_bee5a3018,5f86753d1
id_bee6e0a86,10dbb5b2a
id_bee9b455d,d94ef3b56
id_beec9e388,d50f18348
id_beef1fa68,ea5688c84
id_bef0cffb1,eaf8f4051
id_bef28886f,8768e675d
id_bef3c42a5,48b540088
id_bef4ce05d,2925884c5
id_befae0d61,f062be76d
id_befceb81a,cacb2b860
id_beffcc224,3a383db4a
id_bf0084b89,65fe1ef3a
id_bf01e91e7,292ab2c28
id_bf082456f,4b3c59823
id_bf0b6ead5,f76a83216
id_bf0fba9b5,5b6e8b52d
id_bf1090597,35deba05e
id_bf10d16fe,db95a71fc
id_bf1113a9d,28a834f70
id_bf1136ab9,358558161
id_bf19a0418,0a238848b
id_bf229f50e,0e328d0f9
id_bf23c4bb0,a5e36fe89
id_bf2a67765,685a2dbd1
id_bf2ac649f,d49f848d5
id_bf2c25068,d08af5d4b
id_bf2cd9839,bbae00d6d
id_bf2f252ae,ed85431dc
id_bf2f638eb,87d714366
id_bf3089de4,ca8387b14
id_bf3920259,6ea69711f
id_bf394db3b,a214197e5
id_bf3a2f518,44861c09d
id_bf3dd6d2e,a993c9d8e
id_bf3ffaf0b,e884dc1e8
id_bf41ab77b,9f907fcd6
id_bf46bba1d,cacb2b860
id_bf46cd6bc,52d1e6f43
id_bf47ca626,1748c1d01
id_bf4aa2f6a,cacb2b860
id_bf4e83872,cacb2b860
id_bf4f6296d,348b00535
id_bf521eb1c,6314aae76
id_bf5248196,f67915196
id_bf52cd847,42e5e3f31
id_bf5ea07d1,3628040f9
id_bf62b675c,6e2b418c3
id_bf66e5d03,174dbc4c7
id_bf6c0bbad,bc4f0ef29
id_bf6cb4fa3,9128bdfb4
id_bf7230e63,b439cd83a
id_bf7681dc1,591c4ee47
id_bf76951fc,5628cb3ee
id_bf7fddf64,053b1881a
id_bf8516e3a,cacb2b860
id_bf86645b9,b627b4156
id_bf8897f13,4c57ebd49
id_bf88a841f,5628cb3ee
id_bf8b5a674,dd73b5345
id_bf8e44901,eecc6a289
id_bf8fb2539,285fbb0b0
id_bf94b74df,d9ea3eadc
id_bf94fbafb,2a9b80445
id_bf9529121,9cf0df213
id_bf99fecab,6f039ecfb
id_bfa186c83,6326e38e9
id_bfa618f50,2fc2852b3
id_bfaf764e3,026c86906
id_bfb2af326,721df760a
id_bfb7e6696,4c77094c0
id_bfb87967d,e852bc8e7
id_bfbac59b7,807e10282
id_bfbb50156,d08af5d4b
id_bfc025d62,2682044c0
id_bfc14d94d,4659b933e
id_bfc28e3cb,dbd872e93
id_bfc519f71,6fc11b2c5
id_bfcf35f8f,cedb6c4a8
id_bfcf4599f,8f818017d
id_bfd1b2d01,cacb2b860
id_bfd721b62,87d714366
id_bfd74dc37,5628cb3ee
id_bfd78d793,6ed25f7d9
id_bfe728113,5628cb3ee
id_bfe8dbefd,4b09bc266
id_bfee64df3,47bcdff9d
id_bfeef73f7,be8241da4
id_bff7091f2,87d714366
id_bffa0b7f4,33ea7c31c
id_bffd3d141,7e6c6393b
id_bffdcf78e,3d08fafe8
id_bfff45018,a21ccc603
id_c000841dc,df26c5aa0
id_c0013c2d0,e01990392
id_c002122a7,482308b86
id_c00a753d3,8627a9ea2
id_c00b5dcb5,85cc76a9f
id_c00ff394c,a393c6f69
id_c015f0677,26574c800
id_c018d267d,292ab2c28
id_c01a87014,b65ab739d
id_c01bb7077,e610a38d4
id_c02269271,58db87a4b
id_c029e3956,e9db75952
id_c02f7853c,55e4096d8
id_c032e6f4c,df190d2b7
id_c03318d2a,f7e6d1b90
id_c033f7076,8fe42c9a8
id_c0374e435,da8ce4a40
id_c038a7f3c,8c91d6909
id_c038bb842,d074c17a3
id_c03925a6d,95f6fde0e
id_c03cebceb,9133c7e6f
id_c03de50c8,67c879e79
id_c041445a8,aee4ccd0a
id_c04359453,5c5d231dc
id_c049d8111,cacb2b860
id_c04df0183,ba87a83c2
id_c050801df,9fb47bdfb
id_c052ec734,82da03539
id_c05312e9a,2d753cbed
id_c05547825,15fcb2fab
id_c05854d6c,c18a180cf
id_c05a95c7e,36b7f5ba2
id_c05aa93e7,7f0a7be43
id_c05aae1a7,6fe04582f
id_c06066de6,5628cb3ee
id_c0618e8db,ae915ad1f
id_c064d93e8,1c21f7ca7
id_c064db295,8b87a7a83
id_c06610e1d,fb69fd749
id_c06c2b81b,4fbe9fdc3
id_c0705fac0,23b0c6122
id_c0720b18c,dbe9806e4
id_c0739b136,12dc2e607
id_c07ccd8e7,0aa0cd705
id_c07ef01d7,5628cb3ee
id_c080479de,925488749
id_c08196879,87d714366
id_c08571ac4,e1efce54c
id_c08947521,2b630dd70
id_c08bf2fa8,d216cfda8
id_c08c0d7f2,ac7586e48
id_c08c109eb,c50effd51
id_c08d4882e,9158344c4
id_c08ddf151,3ee3c4f73
id_c08f2d19f,d50f18348
id_c09342713,83a9ea167
id_c0976cc35,d08af5d4b
id_c09947fde,bd4451816
id_c09e96278,108c2a905
id_c0a07b0b0,2e1874900
id_c0a4fcb75,825e3a43c
id_c0aabe296,5f039ad10
id_c0ab68d11,8e62620d4
id_c0acf1100,20c9d8e5c
id_c0af06415,5d7696953
id_c0b0803f3,0df3baf65
id_c0b1569d2,5d8f149da
id_c0b5e9ae5,92bcfa08c
id_c0b8b3e0b,ddc3563cd
id_c0b8ed0e7,4c3a1262d
id_c0bc502ff,1634c47d4
id_c0be70654,bd2140972
id_c0bf82500,5628cb3ee
id_c0bf9f7f9,df26c5aa0
id_c0c226be8,891a90f91
id_c0c7f46af,4a1fafc76
id_c0d1a935c,6f71039b4
id_c0d33b485,b369dab76
id_c0d40f1dd,81828c953
id_c0d534170,e62689392
id_c0d85b640,062a92da6
id_c0d885b27,cacb2b860
id_c0dd4c385,cacb2b860
id_c0dd94e70,55cb720a2
id_c0e08a110,3c195fc5b
id_c0e15f360,aed30fd00
id_c0e1c0aa5,8d033bd54
id_c0e376ea0,7c7d76192
id_c0ea595bf,13da34f0d
id_c0eb0edf2,cacb2b860
id_c0ee81fcd,ea8ed8051
id_c0f175570,a504820a4
id_c0f236904,75c40f416
id_c0f26940a,13a765815
id_c0f40c973,0d353a095
id_c0f51f606,d1d4140f4
id_c0f593a24,e4363bc6a
id_c0f94baee,8ce6e06b3
id_c0fba2e93,0e7d55a49
id_c0fc0c152,4802079fd
id_c0fcd84a2,d53f01057
id_c0fecd46e,a9b96bdd4
id_c103ce63a,3e1d18e1d
id_c103d10a7,cacb2b860
id_c104cb192,17dedf9a7
id_c107f4d03,a17e63cf1
id_c10858526,fedfaf25d
id_c10a05242,d50f18348
id_c10b3eafc,503c98491
id_c10c7ef4c,68869f4e9
id_c1119c066,8903bbbae
id_c1223ee08,e7b414c12
id_c12b69693,3f60092bc
id_c12ce2f60,1ea8cd37d
id_c130226c4,147a62ce9
id_c132a8b7c,0fa4c6156
id_c1357ab82,20f5de99f
id_c136efc15,52d1e6f43
id_c1383159f,1a52478dc
id_c13942391,d0d0d9885
id_c1404369f,bd30d81ce
id_c14439fff,87d714366
id_c145296e3,cacb2b860
id_c1470828b,508e74297
id_c1471b7e7,cacb2b860
id_c1479a9ff,650c0ae52
id_c1479c544,28a834f70
id_c14870390,eefd02544
id_c148bb039,8b75bfb1b
id_c148c53ee,50cd26ac2
id_c14a05f2e,cacb2b860
id_c14a4cc1f,15243cb83
id_c14f585d5,9f8251d45
id_c15005397,1196f6507
id_c15033bd2,704bbbfad
id_c153fd2f0,cacb2b860
id_c1541ffab,b79ec161d
id_c155cc6a4,911e358b7
id_c158ef174,87705adb2
id_c159655d2,9510eba67
id_c15c2adb3,80a5b5346
id_c160ebfbf,fd3b67efb
id_c161d8049,cacb2b860
id_c163d9267,24379fd5e
id_c164566d2,cacb2b860
id_c16545a2b,a4d1c1cf6
id_c16c0807f,c49fb74ae
id_c16cc1f67,6af52e87e
id_c178150bd,cacb2b860
id_c17ac498b,10dbb5b2a
id_c17cb6d66,11f5f3784
id_c18091712,5e73bee71
id_c181ab974,7722c4309
id_c183e7a62,e57f7453e
id_c188b371b,4c5736ff6
id_c18a88d34,803f6dd3b
id_c18cc9b3c,87d714366
id_c1922ca53,4b82a8056
id_c19435749,6ca507038
id_c19929cae,04791bbdf
id_c19a15ccc,8693b40e8
id_c19a5c2ff,8c899cab9
id_c19aedd22,522ce7700
id_c19e4ae74,cacb2b860
id_c19f4ccfd,9cce94064
id_c1a4efb6a,0643dfd76
id_c1a826750,c5af20b0f
id_c1a8dba69,55f6ec3b4
id_c1ac08bce,32bd4cc74
id_c1ad38a5a,d18459f4f
id_c1b28c443,86313d696
id_c1b943546,b1b429d55
id_c1b9484d5,d631fcc6c
id_c1b952fd8,4b9f220a0
id_c1c1b9334,19542f8df
id_c1c2207dc,cacb2b860
id_c1c283813,92eee1e9c
id_c1c2b6056,b65ab739d
id_c1c591982,87d714366
id_c1c762d2e,c27f76ab1
id_c1d220f1c,a12fba982
id_c1d3f78a7,eec3f15e1
id_c1d58dbc2,6f430a5f0
id_c1d5e0092,cacb2b860
id_c1db395f7,8c7f86626
id_c1e09f306,891a90f91
id_c1e1033d3,6a8e97963
id_c1e67f6f7,7bd9a5c7d
id_c1e931ecf,cacb2b860
id_c1e9dc0be,06008aff2
id_c1eb6b0d6,5e16befdd
id_c1ed84a66,ad86c2b4e
id_c1f20972a,292ab2c28
id_c1f2b9e5f,942553571
id_c1f3317ce,f03649630
id_c1f61fd89,ad7b5d8e2
id_c1f6fd1b0,36b7f5ba2
id_c1fea4131,bcfa1dcb0
id_c200a4776,e2b16c903
id_c2063a943,b5facfcb6
id_c20e6cbec,a65dce982
id_c20f79c54,1d6d22a71
id_c214a7428,070589dd4
id_c21599ea9,cacb2b860
id_c2172ba5f,87d714366
id_c21cdf28d,818fb35d2
id_c22d1c6ff,31610ede9
id_c23060da0,d8768202c
id_c23440d39,dd4b64a59
id_c239c9979,ca8387b14
id_c23ba3c3d,21873d192
id_c242f207f,099d52518
id_c24364853,d144a991c
id_c2458772b,1433b6544
id_c248f42b3,c43ed9969
id_c25122583,a7389b644
id_c252de306,cacb2b860
id_c254d0092,9f80f3f77
id_c25717935,3ea303373
id_c258d5dd8,85cc76a9f
id_c25ab1e4a,4b54571e4
id_c25bd073a,4a93cfbbb
id_c25da2703,468ffed3e
id_c2630296c,7b083704c
id_c2679bddc,87d714366
id_c26b50135,8791ef2ae
id_c26c290f1,586aa4a46
id_c26cbbc53,87d714366
id_c270ef6d1,1e83e8b52
id_c275a5b25,3941eeadd
id_c27828b62,2229f35a4
id_c279fde2e,c0417407c
id_c27c0613b,e66a8b138
id_c27c993df,7380e6402
id_c28014493,cacb2b860
id_c281acad2,118701eb7
id_c2822430e,292ab2c28
id_c2874ffa6,cacb2b860
id_c2897a99d,cacb2b860
id_c293d1bcb,e234cbb34
id_c2960fc1c,cacb2b860
id_c29917ee3,f92d8dc63
id_c299c14aa,9d5bf829c
id_c29b4534a,859aa3db7
id_c29b7513a,3cc579952
id_c2a30eaf1,39bf78cd6
id_c2a4be185,ecb123db2
id_c2a6c1ba6,601af9b8d
id_c2a6d49fa,0e7d55a49
id_c2a6e7cf5,cacb2b860
id_c2ac709c0,c5de6866e
id_c2acd17c3,7d1d72083
id_c2ad4f58a,ea2734432
id_c2aec928c,647c5de12
id_c2b0580a9,65d7f344a
id_c2b1fdabe,330a907e0
id_c2b3e31ec,21873d192
id_c2b4de917,c2cc33301
id_c2b9e631f,70fa76dc8
id_c2bd2b04c,87d714366
id_c2c0e0250,d1b47f29d
id_c2c45b124,e5c5c54e7
id_c2c6ebdf8,71b4d9775
id_c2c7af936,d2d7e1eab
id_c2c908000,a2da0271b
id_c2cb75988,9800c0dfb
id_c2cd44de7,cacb2b860
id_c2ce0a55a,7eebca46e
id_c2d93396b,d50f18348
id_c2db2faee,659d59aa0
id_c2e0e3a9d,5c5d231dc
id_c2e48f169,cacb2b860
id_c2eb91b8f,aa8c877e3
id_c2ee05af1,87d714366
id_c2eed8ffd,515a65661
id_c2ef078c3,6cbc2e644
id_c2f1e6d15,5aa46f542
id_c2f3d69dd,dd6bd76be
id_c2f4296fe,5b6e8b52d
id_c2f5de872,d30573f2e
id_c2f777ca9,cacb2b860
id_c2fbc8106,c38f14d3d
id_c2fceb734,59a598698
id_c2fef43ba,e57f7453e
id_c2ff0fb00,cacb2b860
id_c303829ef,31d5cf076
id_c3048ff89,0818cea28
id_c30596556,827cc5d8d
id_c307f8e86,87d714366
id_c30a6e974,5aa46f542
id_c30aca0b4,9ab79493d
id_c30b4a5c1,7438ef08f
id_c30b6b749,cacb2b860
id_c30ea8d26,b76f03e58
id_c310a481f,4c8a8d560
id_c313f6c9e,747ebe00d
id_c32539cee,0869981c5
id_c325d2d80,d73a5cf1c
id_c32742f0a,95686e7fa
id_c3278d411,292ab2c28
id_c32c2eeb8,cacb2b860
id_c32cb70eb,798bc9f3c
id_c33136e55,9f80f3f77
id_c331dbbfc,87d714366
id_c3322a4d7,7da2a5fff
id_c332c6fc7,8fd4dac32
id_c333977cb,19a4c17a6
id_c3374bcd8,7b09d1e5b
id_c3395e1b5,883a08d7c
id_c33a4e6da,7308ef7c1
id_c33af3466,bf313303a
id_c33b9aeab,4297c90d6
id_c3431d102,281332709
id_c344fb9f8,7d50d31a6
id_c3451e681,153840764
id_c34577511,991b96cb6
id_c348de2db,b23aa96a3
id_c34a0885d,cf3449dda
id_c34aaf11a,af12e2904
id_c34abf077,cacb2b860
id_c34cb9b7b,6fc581ecc
id_c35029d1f,ed85431dc
id_c35189e37,177e72783
id_c3557871b,819e196f2
id_c356475d2,0c697edf3
id_c35ccbc76,d3cc51fba
id_c35d6e969,df26c5aa0
id_c35e973fc,f96ead340
id_c3694dc08,b471db129
id_c36fd468b,0ddc8c8dd
id_c36ff5119,cacb2b860
id_c375a5821,7f0a7be43
id_c3778bf81,292ab2c28
id_c37b473b2,cacb2b860
id_c37dabe5c,b9563568f
id_c385a213c,97c5016a2
id_c38663d07,1d6d22a71
id_c3869984f,df5a52005
id_c387100cd,d8a2d8405
id_c387d97d8,9f80f3f77
id_c38aa87cc,cacb2b860
id_c38dbe1d8,fb5164119
id_c38e30a77,292ab2c28
id_c38ebbd15,a7c5f52df
id_c391ee3ee,16c3d3bee
id_c392df43e,cacb2b860
id_c392f85ce,71334a1a3
id_c3947c4f0,8b87a7a83
id_c394d0531,1abc45fa3
id_c3985e443,622d45011
id_c39aaefbb,dd3da3936
id_c39c13d12,5dad3f0e4
id_c39d3609a,47547f290
id_c3a02266b,fd4387eac
id_c3a1f5cf1,031afe482
id_c3a2fe42a,d1b47f29d
id_c3a7790a1,b96fb04fa
id_c3a7aa46d,ee3e875a5
id_c3aaa2ece,eb9449a92
id_c3aab000c,2a5a539a0
id_c3ac8f221,8d70a771d
id_c3adb42cc,b5e910a05
id_c3b1da82d,f5dcd0b85
id_c3b4c6949,a1a7000c4
id_c3b4e3614,5628cb3ee
id_c3b604555,0d4080d56
id_c3b64a979,a115ee06e
id_c3b9f4f5f,b67df960c
id_c3bff8027,cacb2b860
id_c3c593894,3fadbae37
id_c3c6d069c,cacb2b860
id_c3c8ad0ae,2a89a4876
id_c3c9abc24,8b87a7a83
id_c3cad17f4,754486b37
id_c3cc4c110,329ac3519
id_c3cd76e6e,40bfdfbb7
id_c3ce72bab,9f80f3f77
id_c3ce9629f,16059830d
id_c3d321661,7732c1687
id_c3da8f1fc,d32045b5e
id_c3dcb40f3,2abc6c21e
id_c3dcfc663,dee951f41
id_c3dea6225,12dc2e607
id_c3df21249,2d7d9fe81
id_c3e016056,6f61ab703
id_c3e0b1078,9f80f3f77
id_c3e131e13,cacb2b860
id_c3e1f687f,4b23ef6df
id_c3e1f782b,9a7ae5f54
id_c3e333a63,aa545b534
id_c3e4b7400,1bd7dfcf5
id_c3e51b394,e3644ff0f
id_c3e5a5465,cacb2b860
id_c3e85ab3b,6c1dc8477
id_c3e9f4949,2c6576d4b
id_c3ec6d36c,f1bf7b477
id_c3f85b191,f0230d2df
id_c3fd19779,9f80f3f77
id_c3fd2703a,292ab2c28
id_c4010ce28,cacb2b860
id_c4098feb0,6efbb1ede
id_c4099d1d6,fce52a537
id_c409bb6fa,9f80f3f77
id_c40d3709d,7fed85986
id_c40f09fb0,17490f218
id_c41051605,3a8369e1d
id_c41282b19,67c879e79
id_c420dfb6b,e8308db24
id_c423138ff,cacb2b860
id_c423498c0,1d80b96cf
id_c4271f2d9,b23aa96a3
id_c42afe95b,4e96907d8
id_c42b259d6,6acba9513
id_c42be5ab0,cacb2b860
id_c42e7c42c,cacb2b860
id_c42f315fa,87d714366
id_c432afbab,fedd79674
id_c434caffc,704f5c80d
id_c4357517a,a24a0384e
id_c436b9cfd,cacb2b860
id_c436d5fea,fcc0d5d89
id_c4392e495,77ca07d42
id_c43d216f6,8b87a7a83
id_c4415bac9,b7a3583dc
id_c442a8b1e,d52e70ed4
id_c44895cc4,9aad9c729
id_c44abb0f9,cacb2b860
id_c44d67dff,cacb2b860
id_c4588bc37,ce7077c0d
id_c4593090a,07b2e0af0
id_c45b01711,5d9bb0ebe
id_c45b47fd3,cacb2b860
id_c45d02afc,d068b0638
id_c46544227,b0c582a9c
id_c467fcbcf,d681d223e
id_c46aca947,3bc819237
id_c46b28d7a,cacb2b860
id_c46bbda8a,4b138d0a8
id_c471d1ead,88df04154
id_c4754b65e,a4272df75
id_c47788294,a14e0fa86
id_c48028079,d08af5d4b
id_c48a57ec5,8a16bd4c6
id_c48e8707a,29140d496
id_c48f098cf,b81934957
id_c49094be3,ec758a51f
id_c49329861,650c0ae52
id_c496986a4,2abc6c21e
id_c49a62583,cacb2b860
id_c49e36679,357bf33db
id_c49fa3c19,e9c0d9cd8
id_c4a0cab74,0fc10b0bf
